bedrooms,bathrooms,toilets,parking_space,title,town,state,price
4.0,4.0,5.0,4.0,Detached Duplex,Lokogoma District,Abuja,55000000.0
5.0,5.0,6.0,4.0,Terraced Duplexes,Jahi,Abuja,65000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
6.0,6.0,5.0,4.0,Detached Duplex,Isheri North,Lagos,155000000.0
4.0,4.0,4.0,4.0,Semi Detached Duplex,Lekki,Lagos,270000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ikorodu,Lagos,15000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Galadimawa,Abuja,75000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Wuse 2,Abuja,190000000.0
4.0,5.0,5.0,4.0,Detached Bungalow,Ibadan,Oyo,35000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
7.0,8.0,9.0,2.0,Detached Duplex,Lekki,Lagos,530000000.0
5.0,5.0,7.0,6.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,52000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,47000000.0
3.0,5.0,5.0,4.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,33000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Ajah,Lagos,27000000.0
4.0,4.0,4.0,3.0,Terraced Duplexes,Life Camp,Abuja,23000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,60000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,60000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,68000000.0
8.0,8.0,9.0,8.0,Detached Duplex,Asokoro District,Abuja,400000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Isheri North,Lagos,75000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ikeja,Lagos,140000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Victoria Island (VI),Lagos,150000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,86000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,140000000.0
3.0,3.0,4.0,4.0,Semi Detached Bungalow,Lekki,Lagos,40000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,67500000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Port Harcourt,Rivers,72000000.0
4.0,5.0,6.0,4.0,Terraced Duplexes,Lekki,Lagos,69000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,90000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,57000000.0
5.0,5.0,7.0,5.0,Detached Duplex,Ikoyi,Lagos,580000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Apo,Abuja,90000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,85000000.0
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,120000000.0
5.0,5.0,4.0,4.0,Detached Duplex,Lekki,Lagos,175000000.0
4.0,4.0,5.0,7.0,Detached Duplex,Lekki,Lagos,50000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Ogudu,Lagos,150000000.0
4.0,5.0,5.0,4.0,Detached Bungalow,Ibadan,Oyo,25000000.0
8.0,5.0,5.0,4.0,Detached Duplex,Surulere,Lagos,85000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,290000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Alimosho,Lagos,50000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Ajah,Lagos,73000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,5.0,3.0,Detached Bungalow,Abeokuta South,Ogun,15000000.0
5.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,320000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Ikoyi,Lagos,700000000.0
4.0,6.0,6.0,5.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ikoyi,Lagos,1400000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,98000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,70000000.0
3.0,4.0,5.0,4.0,Detached Bungalow,Ifo,Ogun,18000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,6.0,6.0,6.0,Semi Detached Duplex,Ikoyi,Lagos,500000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Maryland,Lagos,75000000.0
4.0,5.0,5.0,6.0,Terraced Duplexes,Lekki,Lagos,60000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Asokoro District,Abuja,3500000000.0
5.0,5.0,6.0,9.0,Detached Duplex,Lekki,Lagos,150000000.0
3.0,3.0,4.0,2.0,Detached Bungalow,Ajah,Lagos,42000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
2.0,2.0,2.0,1.0,Detached Bungalow,Enugu,Enugu,36000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,67000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,79000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ikoyi,Lagos,400000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Jahi,Abuja,210000000.0
2.0,2.0,2.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,22500000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,122000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
2.0,3.0,3.0,1.0,Block of Flats,Port Harcourt,Rivers,150000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ajah,Lagos,50000000.0
4.0,4.0,4.0,3.0,Terraced Duplexes,Ikeja,Lagos,180000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,107000000.0
5.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Magodo,Lagos,175000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ikeja,Lagos,200000000.0
3.0,3.0,4.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
4.0,5.0,5.0,4.0,Detached Bungalow,Ajah,Lagos,65000000.0
5.0,5.0,6.0,4.0,Terraced Duplexes,Mabushi,Abuja,155000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,550000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,45000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Victoria Island (VI),Lagos,145000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0
2.0,2.0,2.0,4.0,Block of Flats,Oredo,Edo,68000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,195000000.0
3.0,5.0,5.0,4.0,Block of Flats,Ibadan,Oyo,25000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,100000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,190000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,280000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,6.0,5.0,7.0,Detached Duplex,Lekki,Lagos,400000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Magodo,Lagos,200000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,52000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
4.0,5.0,5.0,4.0,Detached Bungalow,Shomolu,Lagos,50000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Katampe,Abuja,210000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Oluyole,Oyo,42000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,220000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,85000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,1100000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
6.0,6.0,5.0,2.0,Detached Duplex,Isheri North,Lagos,155000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,310000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Life Camp,Abuja,45000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,40000000.0
2.0,2.0,3.0,4.0,Semi Detached Bungalow,Mowe Ofada,Ogun,8500000.0
4.0,5.0,5.0,4.0,Detached Duplex,Isheri North,Ogun,70000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,350000000.0
5.0,5.0,6.0,4.0,Block of Flats,Oredo,Edo,3000000.0
4.0,3.0,4.0,2.0,Block of Flats,Victoria Island (VI),Lagos,7200000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,245000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Ibadan,Oyo,16000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,73000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Kaura,Abuja,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,350000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,450000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,700000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Gudu,Abuja,65000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,155000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,310000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
7.0,8.0,8.0,2.0,Detached Duplex,Yenagoa,Bayelsa,160000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Jabi,Abuja,180000000.0
3.0,4.0,5.0,3.0,Semi Detached Duplex,Ibeju Lekki,Lagos,30000000.0
3.0,3.0,3.0,3.0,Semi Detached Duplex,Lekki,Lagos,38000000.0
2.0,3.0,3.0,4.0,Block of Flats,Ajah,Lagos,40000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,58000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,45000000.0
3.0,3.0,4.0,4.0,Semi Detached Duplex,Magodo,Lagos,80000000.0
3.0,4.0,4.0,5.0,Detached Bungalow,Ajah,Lagos,35000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Enugu,Enugu,23000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,58000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Alimosho,Lagos,55000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,83000000.0
3.0,4.0,4.0,4.0,Terraced Duplexes,Wuye,Abuja,65000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,290000000.0
3.0,5.0,5.0,4.0,Detached Duplex,Oredo,Edo,28000000.0
3.0,3.0,4.0,1.0,Block of Flats,Lekki,Lagos,500000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ajah,Lagos,45000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,65000000.0
6.0,2.0,2.0,1.0,Detached Bungalow,Ikotun,Lagos,12000000.0
5.0,4.0,4.0,8.0,Detached Duplex,Ifako-Ijaiye,Lagos,50000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Wuse 2,Abuja,190000000.0
2.0,2.0,3.0,3.0,Semi Detached Bungalow,Ibadan,Oyo,11000000.0
3.0,3.0,3.0,5.0,Semi Detached Bungalow,Ikorodu,Lagos,20000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,37000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ikeja,Lagos,140000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,93000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,55000000.0
5.0,5.0,6.0,4.0,Block of Flats,Oredo,Edo,20000000.0
4.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,60000000.0
3.0,5.0,5.0,4.0,Block of Flats,Lekki,Lagos,35000000.0
4.0,4.0,5.0,7.0,Terraced Duplexes,Apo,Abuja,85000000.0
3.0,3.0,3.0,4.0,Block of Flats,Ilupeju,Lagos,1300000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Apo,Abuja,52000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,235000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Maitama District,Abuja,260000000.0
6.0,6.0,7.0,3.0,Terraced Duplexes,Wuye,Abuja,75000000.0
5.0,7.0,7.0,7.0,Detached Duplex,Lekki,Lagos,160000000.0
4.0,4.0,3.0,4.0,Terraced Duplexes,Dape,Abuja,27000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,115000000.0
1.0,1.0,1.0,4.0,Block of Flats,Owerri West,Imo,40000000.0
5.0,7.0,8.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ajah,Lagos,50000000.0
5.0,5.0,6.0,2.0,Terraced Duplexes,Lekki,Lagos,90000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,88000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,42000000.0
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Isheri North,Ogun,45000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Mabushi,Abuja,45000000.0
3.0,2.0,3.0,2.0,Detached Bungalow,Mowe Town,Ogun,16000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,75000000.0
3.0,4.0,4.0,4.0,Detached Bungalow,Ado-Odo/Ota,Ogun,3200000.0
4.0,5.0,5.0,6.0,Detached Duplex,Ajah,Lagos,60000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Katampe,Abuja,100000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ikeja,Lagos,160000000.0
6.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,118000000.0
3.0,4.0,5.0,4.0,Detached Bungalow,Owerri Municipal,Imo,17000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ibeju Lekki,Lagos,65000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,450000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Amuwo Odofin,Lagos,130000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,310000000.0
4.0,4.0,4.0,3.0,Detached Duplex,Lekki,Lagos,78000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,1500000000.0
5.0,6.0,8.0,9.0,Detached Duplex,Ikoyi,Lagos,520000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Wuse,Abuja,350000000.0
4.0,5.0,5.0,6.0,Detached Duplex,Port Harcourt,Rivers,100000000.0
5.0,5.0,6.0,2.0,Detached Bungalow,Ikorodu,Anambara,25000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,90000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,135000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,350000000.0
4.0,5.0,5.0,4.0,Block of Flats,Alimosho,Lagos,45000000.0
3.0,4.0,5.0,2.0,Terraced Duplexes,Lugbe District,Abuja,36000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Mbora (Nbora),Abuja,28000000.0
3.0,3.0,4.0,3.0,Terraced Bungalow,Lekki,Lagos,70000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Port Harcourt,Rivers,40000000.0
8.0,8.0,9.0,4.0,Detached Duplex,Guzape District,Abuja,300000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,195000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Jahi,Abuja,150000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,50000000000.0
3.0,3.0,4.0,3.0,Detached Bungalow,Ibadan,Oyo,14000000.0
3.0,2.0,2.0,4.0,Detached Duplex,Ibadan,Oyo,45000000.0
2.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Anambara,25000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Mabushi,Abuja,140000000.0
5.0,6.0,7.0,7.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,200000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Ipaja,Lagos,8000000.0
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,330000000.0
2.0,3.0,3.0,3.0,Semi Detached Duplex,Lokogoma District,Abuja,30000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Agege,Lagos,3800000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,125000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,20900000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
4.0,4.0,5.0,7.0,Detached Duplex,Apo,Abuja,200000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Katampe,Abuja,50000000.0
5.0,4.0,5.0,6.0,Detached Duplex,Gaduwa,Abuja,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,275000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Ikeja,Lagos,130000000.0
4.0,4.0,4.0,4.0,Detached Bungalow,Ibadan,Oyo,12000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
3.0,4.0,4.0,3.0,Terraced Duplexes,Ajah,Lagos,43000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,230000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,750000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Gwarinpa,Abuja,70000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Guzape District,Abuja,367500000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,57000000.0
3.0,3.0,4.0,6.0,Terraced Duplexes,Lekki,Lagos,26000000.0
5.0,6.0,7.0,6.0,Detached Duplex,Ajah,Lagos,90000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,50000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,100000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,55000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Maitama District,Abuja,850000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,40000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,77000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
2.0,2.0,3.0,4.0,Detached Duplex,Sango Ota,Ogun,15000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Guzape District,Abuja,200000000.0
4.0,4.0,5.0,1.0,Detached Duplex,Lokogoma District,Abuja,85000000.0
4.0,4.0,5.0,7.0,Detached Duplex,Apo,Abuja,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,800000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Anambara,310000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Guzape District,Abuja,70000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ikorodu,Lagos,11000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,180000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,125000000.0
3.0,3.0,3.0,6.0,Block of Flats,Ibafo,Ogun,20000000.0
4.0,4.0,5.0,5.0,Terraced Duplexes,Lekki,Lagos,120000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Ajah,Lagos,38000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Asokoro District,Abuja,350000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,170000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Ikoyi,Lagos,1500000000.0
2.0,2.0,3.0,5.0,Detached Bungalow,Ikorodu,Lagos,12000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,150000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,450000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,65000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Ajah,Lagos,30000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
3.0,3.0,4.0,6.0,Block of Flats,Enugu,Enugu,70000000.0
6.0,6.0,7.0,1.0,Detached Duplex,Lekki,Lagos,60000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ibeju Lekki,Lagos,27500000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,4.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,120000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,34000000.0
